stop_count,duration_in_hours,one_way_price_candollar,cabin_class_id,operating_airline_id,marketing_airline_id,itinerary_id
1,2.33,608,cc2,al4,al4,it5831
1,2.25,608,cc2,al4,al4,it5831
1,2.28,608,cc2,al4,al4,it5832
1,2.25,608,cc2,al4,al4,it5833
1,2.25,608,cc2,al4,al4,it5833
1,2.35,608,cc2,al4,al4,it5834
1,2.28,608,cc2,al4,al4,it5835
1,2.27,608,cc2,al4,al4,it5835
1,2.35,608,cc2,al4,al4,it5836
1,2.27,608,cc2,al4,al4,it5836
1,2.28,608,cc2,al4,al4,it5837
1,2.3,608,cc2,al4,al4,it5837
1,2.23,608,cc2,al4,al4,it5838
1,2.28,608,cc2,al4,al4,it5838
0,3.42,560,cc3,al2,al2,it5839
0,3.42,560,cc3,al2,al2,it5840
0,3.42,672,cc3,al2,al2,it5841
0,3.37,599,cc4,al3,al15,it5842
0,3.37,599,cc4,al3,al15,it5843
1,1.98,804,cc4,al12,al15,it5844
1,2.57,804,cc4,al15,al15,it5844
1,2.28,797,cc4,al4,al4,it5832
0,3.37,431,cc1,al3,al15,it5139
0,3.37,431,cc1,al3,al15,it5138
0,3.42,431,cc1,al2,al2,it5124
0,3.42,431,cc1,al2,al2,it5125
0,3.42,431,cc1,al2,al2,it5126
1,2.23,440,cc1,al4,al4,it5128
1,2.28,440,cc1,al4,al4,it5128
1,2.33,608,cc2,al4,al4,it5131
1,2.25,608,cc2,al4,al4,it5131
1,2.28,608,cc2,al4,al4,it5132
1,2.25,608,cc2,al4,al4,it5845
1,2.25,608,cc2,al4,al4,it5845
1,2.35,608,cc2,al4,al4,it5846
1,2.28,608,cc2,al4,al4,it5847
1,2.27,608,cc2,al4,al4,it5847
1,2.28,608,cc2,al4,al4,it5848
1,2.3,608,cc2,al4,al4,it5848
1,2.23,608,cc2,al4,al4,it5128
1,2.28,608,cc2,al4,al4,it5128
0,3.37,598,cc3,al3,al3,it5122
0,3.37,598,cc3,al3,al3,it5123
0,3.42,560,cc3,al2,al2,it5125
0,3.42,560,cc3,al2,al2,it5126
0,3.42,672,cc3,al2,al2,it5124
1,1.92,1109,cc3,al15,al3,it5127
1,2.43,1109,cc3,al15,al3,it5127
1,1.9,867,cc3,al3,al3,it5135
1,2.57,867,cc3,al15,al3,it5135
1,1.88,867,cc3,al8,al3,it5129
1,2.57,867,cc3,al15,al3,it5129
1,1.92,867,cc3,al15,al3,it5136
1,2.57,867,cc3,al15,al3,it5136
1,1.88,867,cc3,al8,al3,it5137
1,2.57,867,cc3,al15,al3,it5137
0,3.37,599,cc4,al3,al15,it5138
0,3.37,599,cc4,al3,al15,it5139
1,1.92,582,cc4,al5,al2,it5140
1,2.58,582,cc4,al2,al2,it5140
1,1.92,582,cc4,al5,al2,it5141
1,2.43,582,cc4,al2,al2,it5141
1,1.92,582,cc4,al5,al2,it5142
1,2.48,582,cc4,al2,al2,it5142
1,1.92,582,cc4,al5,al2,it5143
1,2.88,582,cc4,al2,al2,it5143
0,3.42,453,cc1,al2,al2,it5849
0,3.42,453,cc1,al2,al2,it5850
0,3.42,453,cc1,al2,al2,it5851
1,2.33,491,cc1,al4,al16,it5852
1,2.33,608,cc2,al4,al4,it5853
1,2.25,608,cc2,al4,al4,it5853
1,2.28,807,cc2,al4,al4,it5854
1,2.25,608,cc2,al4,al4,it5855
1,2.25,608,cc2,al4,al4,it5855
1,2.35,807,cc2,al4,al4,it5856
1,2.28,807,cc2,al4,al4,it5857
1,2.3,807,cc2,al4,al4,it5857
1,2.33,608,cc2,al4,al4,it5858
0,3.37,846,cc3,al3,al3,it5859
0,3.37,1088,cc3,al3,al3,it5860
0,3.42,695,cc3,al2,al2,it5850
0,3.42,695,cc3,al2,al2,it5851
0,3.42,830,cc3,al2,al2,it5849
1,1.92,1587,cc3,al15,al3,it5861
1,2.43,1587,cc3,al15,al3,it5861
1,1.9,1587,cc3,al3,al3,it5862
1,2.57,1587,cc3,al15,al3,it5862
1,1.92,1109,cc3,al15,al3,it5863
1,2.53,1109,cc3,al15,al3,it5863
1,1.88,1109,cc3,al8,al3,it5864
1,2.57,1109,cc3,al15,al3,it5864
1,1.88,1109,cc3,al8,al3,it5865
1,2.57,1109,cc3,al15,al3,it5865
1,2.33,797,cc4,al4,al4,it5853
1,2.25,797,cc4,al4,al4,it5853
1,1.92,1213,cc4,al5,al2,it5866
1,2.58,1213,cc4,al2,al2,it5866
1,2.28,1091,cc4,al4,al4,it5854
1,2.25,797,cc4,al4,al4,it5855
1,2.25,797,cc4,al4,al4,it5855
1,1.92,852,cc4,al5,al2,it5867
1,2.48,852,cc4,al2,al2,it5867
0,3.42,431,cc1,al2,al2,it5868
0,3.42,458,cc1,al2,al2,it5869
0,3.42,431,cc1,al2,al2,it5870
1,1.92,632,cc1,al5,al2,it5871
1,2.58,632,cc1,al2,al2,it5871
1,2.33,744,cc2,al4,al4,it5872
1,2.25,744,cc2,al4,al4,it5872
1,2.28,807,cc2,al4,al4,it5873
1,2.25,807,cc2,al4,al4,it5874
1,2.25,807,cc2,al4,al4,it5874
1,2.35,608,cc2,al4,al4,it5875
1,2.35,608,cc2,al4,al4,it5876
1,2.27,608,cc2,al4,al4,it5876
1,2.28,807,cc2,al4,al4,it5877
1,2.3,807,cc2,al4,al4,it5877
0,3.42,560,cc3,al2,al2,it5870
0,3.42,672,cc3,al2,al2,it5869
0,3.42,672,cc3,al2,al2,it5868
1,2.33,933,cc4,al4,al4,it5872
1,2.25,933,cc4,al4,al4,it5872
1,1.92,1183,cc4,al5,al2,it5871
1,2.58,1183,cc4,al2,al2,it5871
1,2.28,996,cc4,al4,al4,it5873
1,2.25,996,cc4,al4,al4,it5874
1,2.25,996,cc4,al4,al4,it5874
1,1.92,830,cc4,al5,al2,it5878
1,2.48,830,cc4,al2,al2,it5878
1,1.92,830,cc4,al5,al2,it5879
1,2.43,830,cc4,al2,al2,it5879
0,3.42,431,cc1,al2,al2,it5880
0,3.42,431,cc1,al2,al2,it5881
0,3.42,431,cc1,al2,al2,it5882
1,2.28,440,cc1,al4,al4,it5883
1,2.3,440,cc1,al4,al4,it5883
1,2.23,440,cc1,al4,al4,it5884
1,2.28,440,cc1,al4,al4,it5884
1,2.33,608,cc2,al4,al4,it5885
1,2.25,608,cc2,al4,al4,it5885
1,2.28,608,cc2,al4,al4,it5886
1,2.25,608,cc2,al4,al4,it5887
1,2.25,608,cc2,al4,al4,it5887
1,2.35,608,cc2,al4,al4,it5888
1,2.28,608,cc2,al4,al4,it5889
1,2.27,608,cc2,al4,al4,it5889
1,2.28,608,cc2,al4,al4,it5883
1,2.3,608,cc2,al4,al4,it5883
1,2.23,608,cc2,al4,al4,it5884
1,2.28,608,cc2,al4,al4,it5884
0,3.37,598,cc3,al3,al3,it5890
0,3.37,846,cc3,al3,al3,it5891
0,3.42,560,cc3,al2,al2,it5880
0,3.42,560,cc3,al2,al2,it5881
0,3.42,672,cc3,al2,al2,it5882
1,1.92,1587,cc3,al15,al3,it5892
1,2.43,1587,cc3,al15,al3,it5892
1,1.9,1109,cc3,al3,al3,it5893
1,2.57,1109,cc3,al15,al3,it5893
1,1.88,1109,cc3,al8,al3,it5894
1,2.57,1109,cc3,al15,al3,it5894
1,1.9,1109,cc3,al3,al3,it5895
1,2.57,1109,cc3,al15,al3,it5895
1,1.88,1109,cc3,al8,al3,it5896
1,2.57,1109,cc3,al15,al3,it5896
0,3.37,599,cc4,al3,al15,it5897
0,3.37,846,cc4,al3,al15,it5898
1,1.9,582,cc4,al5,al2,it5899
1,2.6,582,cc4,al2,al2,it5899
1,1.92,582,cc4,al5,al2,it5900
1,2.48,582,cc4,al2,al2,it5900
1,1.92,582,cc4,al5,al2,it5901
1,2.43,582,cc4,al2,al2,it5901
1,1.92,582,cc4,al5,al2,it5902
1,2.48,582,cc4,al2,al2,it5902
0,3.42,431,cc1,al2,al2,it5903
0,3.42,431,cc1,al2,al2,it5904
0,3.42,431,cc1,al2,al2,it5905
1,1.92,453,cc1,al5,al2,it5906
1,2.58,453,cc1,al2,al2,it5906
1,2.33,608,cc2,al4,al4,it5907
1,2.25,608,cc2,al4,al4,it5907
1,2.28,608,cc2,al4,al4,it5908
1,2.25,608,cc2,al4,al4,it5909
1,2.25,608,cc2,al4,al4,it5909
1,2.35,608,cc2,al4,al4,it5910
1,2.28,608,cc2,al4,al4,it5911
1,2.27,608,cc2,al4,al4,it5911
1,2.28,608,cc2,al4,al4,it5912
1,2.3,608,cc2,al4,al4,it5912
1,2.23,608,cc2,al4,al4,it5913
1,2.28,608,cc2,al4,al4,it5913
0,3.37,598,cc3,al3,al3,it5914
0,3.37,846,cc3,al3,al3,it5915
0,3.42,560,cc3,al2,al2,it5903
0,3.42,560,cc3,al2,al2,it5904
0,3.42,672,cc3,al2,al2,it5905
1,1.92,867,cc3,al15,al3,it5916
1,2.43,867,cc3,al15,al3,it5916
1,1.92,1109,cc3,al15,al3,it5917
1,2.53,1109,cc3,al15,al3,it5917
1,1.88,1109,cc3,al8,al3,it5918
1,2.43,1109,cc3,al15,al3,it5918
1,1.88,1109,cc3,al8,al3,it5919
1,2.57,1109,cc3,al15,al3,it5919
1,1.92,867,cc3,al15,al3,it5920
1,2.43,867,cc3,al15,al3,it5920
0,3.37,599,cc4,al3,al15,it5921
0,3.37,846,cc4,al3,al15,it5922
1,1.92,804,cc4,al15,al15,it5923
1,2.43,804,cc4,al15,al15,it5923
0,3.37,431,cc1,al3,al15,it5924
0,3.37,431,cc1,al3,al15,it5925
0,3.42,431,cc1,al2,al2,it5926
0,3.42,431,cc1,al2,al2,it5927
0,3.42,431,cc1,al2,al2,it5928
1,1.92,453,cc1,al15,al15,it5929
1,2.43,453,cc1,al15,al15,it5929
1,2.25,440,cc1,al4,al4,it5930
1,2.25,440,cc1,al4,al4,it5930
1,2.28,440,cc1,al4,al4,it5931
1,2.3,440,cc1,al4,al4,it5931
1,2.33,608,cc2,al4,al4,it5932
1,2.25,608,cc2,al4,al4,it5932
1,2.28,608,cc2,al4,al4,it5933
1,2.25,608,cc2,al4,al4,it5930
1,2.25,608,cc2,al4,al4,it5930
1,2.28,608,cc2,al4,al4,it5934
1,2.27,608,cc2,al4,al4,it5934
1,2.28,608,cc2,al4,al4,it5931
1,2.3,608,cc2,al4,al4,it5931
0,3.37,598,cc3,al3,al3,it5935
0,3.37,846,cc3,al3,al3,it5936
0,3.42,560,cc3,al2,al2,it5926
0,3.42,560,cc3,al2,al2,it5927
0,3.42,560,cc3,al2,al2,it5928
1,1.92,1587,cc3,al15,al3,it5937
1,2.43,1587,cc3,al15,al3,it5937
1,1.9,1109,cc3,al3,al3,it5938
1,2.57,1109,cc3,al15,al3,it5938
1,1.88,1109,cc3,al8,al3,it5939
1,2.57,1109,cc3,al15,al3,it5939
1,1.9,1109,cc3,al3,al3,it5940
1,2.57,1109,cc3,al15,al3,it5940
1,1.88,1109,cc3,al8,al3,it5941
1,2.57,1109,cc3,al15,al3,it5941
0,3.37,599,cc4,al3,al15,it5924
0,3.37,846,cc4,al3,al15,it5925
1,2.33,797,cc4,al4,al4,it5932
1,2.25,797,cc4,al4,al4,it5932
1,1.92,830,cc4,al5,al2,it5942
1,2.58,830,cc4,al2,al2,it5942
1,2.25,797,cc4,al4,al4,it5930
1,2.25,797,cc4,al4,al4,it5930
0,3.42,431,cc1,al2,al2,it5943
0,3.42,431,cc1,al2,al2,it5944
0,3.42,431,cc1,al2,al2,it5945
1,2.33,440,cc1,al4,al4,it5946
1,2.25,440,cc1,al4,al4,it5946
1,2.28,440,cc1,al4,al4,it5947
1,2.3,440,cc1,al4,al4,it5947
1,2.25,440,cc1,al4,al4,it5948
1,2.22,440,cc1,al4,al4,it5948
1,2.33,608,cc2,al4,al4,it5946
1,2.25,608,cc2,al4,al4,it5946
1,2.28,608,cc2,al4,al4,it5949
1,2.35,608,cc2,al4,al4,it5950
1,2.28,608,cc2,al4,al4,it5951
1,2.27,608,cc2,al4,al4,it5951
1,2.35,608,cc2,al4,al4,it5952
1,2.27,608,cc2,al4,al4,it5952
1,2.28,608,cc2,al4,al4,it5947
1,2.3,608,cc2,al4,al4,it5947
1,2.23,645,cc2,al4,al4,it5953
1,2.28,645,cc2,al4,al4,it5953
0,3.37,598,cc3,al3,al3,it5954
0,3.37,1088,cc3,al3,al3,it5955
0,3.42,560,cc3,al2,al2,it5944
0,3.42,560,cc3,al2,al2,it5945
0,3.42,672,cc3,al2,al2,it5943
1,1.92,1587,cc3,al15,al3,it5956
1,2.43,1587,cc3,al15,al3,it5956
1,1.9,1109,cc3,al3,al3,it5957
1,2.57,1109,cc3,al15,al3,it5957
1,1.92,867,cc3,al15,al3,it5958
1,2.53,867,cc3,al15,al3,it5958
1,1.88,1109,cc3,al8,al3,it5959
1,2.43,1109,cc3,al15,al3,it5959
1,2.05,1109,cc3,al12,al3,it5960
1,2.57,1109,cc3,al15,al3,it5960
0,3.37,599,cc4,al3,al15,it5961
0,3.37,1056,cc4,al3,al15,it5962
1,2.33,797,cc4,al4,al4,it5946
1,2.25,797,cc4,al4,al4,it5946
1,1.9,609,cc4,al5,al2,it5963
1,2.6,609,cc4,al2,al2,it5963
0,3.37,431,cc1,al3,al15,it5964
0,3.37,431,cc1,al3,al15,it5965
0,3.42,431,cc1,al2,al2,it5966
0,3.42,431,cc1,al2,al2,it5967
0,3.42,431,cc1,al2,al2,it5968
1,1.92,453,cc1,al5,al2,it5969
1,2.58,453,cc1,al2,al2,it5969
1,2.23,440,cc1,al4,al4,it5970
1,2.28,440,cc1,al4,al4,it5970
1,2.33,608,cc2,al4,al4,it5971
1,2.25,608,cc2,al4,al4,it5971
1,2.28,608,cc2,al4,al4,it5972
1,2.25,608,cc2,al4,al4,it5973
1,2.25,608,cc2,al4,al4,it5973
1,2.35,608,cc2,al4,al4,it5974
1,2.28,608,cc2,al4,al4,it5975
1,2.27,608,cc2,al4,al4,it5975
1,2.28,608,cc2,al4,al4,it5976
1,2.3,608,cc2,al4,al4,it5976
1,2.23,608,cc2,al4,al4,it5970
1,2.28,608,cc2,al4,al4,it5970
0,3.37,598,cc3,al3,al3,it5977
0,3.37,598,cc3,al3,al3,it5978
0,3.42,560,cc3,al2,al2,it5966
0,3.42,560,cc3,al2,al2,it5967
0,3.42,560,cc3,al2,al2,it5968
1,1.92,867,cc3,al15,al3,it5979
1,2.53,867,cc3,al15,al3,it5979
1,1.88,867,cc3,al8,al3,it5980
1,2.43,867,cc3,al15,al3,it5980
1,1.88,620,cc3,al8,al3,it5981
1,2.57,620,cc3,al15,al3,it5981
1,1.92,867,cc3,al15,al3,it5982
1,2.57,867,cc3,al15,al3,it5982
1,1.88,620,cc3,al8,al3,it5983
1,2.57,620,cc3,al15,al3,it5983
0,3.37,599,cc4,al3,al15,it5965
0,3.37,599,cc4,al3,al15,it5964
1,2.33,797,cc4,al4,al4,it5971
1,2.25,797,cc4,al4,al4,it5971
1,1.92,582,cc4,al5,al2,it5969
1,2.58,582,cc4,al2,al2,it5969
1,1.92,582,cc4,al5,al2,it5984
1,2.48,582,cc4,al2,al2,it5984
1,1.92,582,cc4,al5,al2,it5985
1,2.43,582,cc4,al2,al2,it5985
0,3.42,453,cc1,al2,al2,it5986
0,3.42,453,cc1,al2,al2,it5987
0,3.42,453,cc1,al2,al2,it5988
1,2.33,491,cc1,al4,al16,it5989
1,2.25,491,cc1,al4,al16,it5989
1,2.33,531,cc1,al4,al16,it5990
1,2.33,807,cc2,al4,al4,it5991
1,2.25,807,cc2,al4,al4,it5991
1,2.28,860,cc2,al4,al4,it5992
1,2.25,744,cc2,al4,al4,it5993
1,2.25,744,cc2,al4,al4,it5993
1,2.35,807,cc2,al4,al4,it5994
1,2.28,860,cc2,al4,al4,it5995
1,2.27,860,cc2,al4,al4,it5995
1,2.35,807,cc2,al4,al4,it5996
1,2.27,807,cc2,al4,al4,it5996
0,3.37,846,cc3,al3,al3,it5997
0,3.37,846,cc3,al3,al3,it5998
0,3.42,583,cc3,al2,al2,it5987
0,3.42,583,cc3,al2,al2,it5988
0,3.42,830,cc3,al2,al2,it5986
1,1.92,1587,cc3,al15,al3,it5999
1,2.43,1587,cc3,al15,al3,it5999
1,1.9,1587,cc3,al3,al3,it6000
1,2.57,1587,cc3,al15,al3,it6000
1,1.92,1587,cc3,al15,al3,it6001
1,2.53,1587,cc3,al15,al3,it6001
1,1.88,1587,cc3,al8,al3,it6002
1,2.43,1587,cc3,al15,al3,it6002
1,2.05,1587,cc3,al12,al3,it6003
1,2.57,1587,cc3,al15,al3,it6003
0,3.37,846,cc4,al3,al15,it6004
0,3.37,846,cc4,al3,al15,it6005
1,2.28,1049,cc4,al4,al4,it5992
0,3.42,431,cc1,al2,al2,it6006
0,3.42,431,cc1,al2,al2,it6007
0,3.42,431,cc1,al2,al2,it6008
1,1.92,564,cc1,al5,al2,it6009
1,2.58,564,cc1,al2,al2,it6009
1,1.92,480,cc1,al5,al2,it6010
1,2.48,480,cc1,al2,al2,it6010
1,2.33,744,cc2,al4,al4,it6011
1,2.25,744,cc2,al4,al4,it6011
1,2.28,807,cc2,al4,al4,it6012
1,2.25,860,cc2,al4,al4,it6013
1,2.25,860,cc2,al4,al4,it6013
1,2.35,608,cc2,al4,al4,it6014
1,2.35,608,cc2,al4,al4,it6015
1,2.27,608,cc2,al4,al4,it6015
1,2.28,807,cc2,al4,al4,it6016
1,2.3,807,cc2,al4,al4,it6016
0,3.42,560,cc3,al2,al2,it6007
0,3.42,672,cc3,al2,al2,it6008
0,3.42,808,cc3,al2,al2,it6006
0,3.37,846,cc4,al3,al15,it6017
0,3.37,846,cc4,al3,al15,it6018
1,1.92,830,cc4,al5,al2,it6019
1,2.48,830,cc4,al2,al2,it6019
1,1.92,830,cc4,al5,al2,it6020
1,2.43,830,cc4,al2,al2,it6020
0,3.42,431,cc1,al2,al2,it6021
0,3.42,431,cc1,al2,al2,it6022
0,3.42,431,cc1,al2,al2,it6023
1,2.23,440,cc1,al4,al4,it6024
1,2.28,440,cc1,al4,al4,it6024
1,2.33,608,cc2,al4,al4,it6025
1,2.25,608,cc2,al4,al4,it6025
1,2.28,608,cc2,al4,al4,it6026
1,2.25,608,cc2,al4,al4,it6027
1,2.25,608,cc2,al4,al4,it6027
1,2.35,608,cc2,al4,al4,it6028
1,2.28,608,cc2,al4,al4,it6029
1,2.27,608,cc2,al4,al4,it6029
1,2.28,608,cc2,al4,al4,it6030
1,2.3,608,cc2,al4,al4,it6030
1,2.23,608,cc2,al4,al4,it6024
1,2.28,608,cc2,al4,al4,it6024
0,3.37,846,cc3,al3,al3,it6031
0,3.37,846,cc3,al3,al3,it6032
0,3.42,560,cc3,al2,al2,it6021
0,3.42,560,cc3,al2,al2,it6022
0,3.42,560,cc3,al2,al2,it6023
1,1.92,1109,cc3,al15,al3,it6033
1,2.43,1109,cc3,al15,al3,it6033
1,1.9,1109,cc3,al3,al3,it6034
1,2.57,1109,cc3,al15,al3,it6034
1,1.88,1109,cc3,al8,al3,it6035
1,2.43,1109,cc3,al15,al3,it6035
1,1.88,1109,cc3,al8,al3,it6036
1,2.57,1109,cc3,al15,al3,it6036
1,2.05,867,cc3,al12,al3,it6037
1,2.57,867,cc3,al15,al3,it6037
0,3.37,846,cc4,al3,al15,it6038
0,3.37,846,cc4,al3,al15,it6039
1,1.9,582,cc4,al5,al2,it6040
1,2.6,582,cc4,al2,al2,it6040
1,1.92,694,cc4,al5,al2,it6041
1,2.58,694,cc4,al2,al2,it6041
1,1.92,582,cc4,al5,al2,it6042
1,2.43,582,cc4,al2,al2,it6042
0,3.42,431,cc1,al2,al2,it6043
0,3.42,431,cc1,al2,al2,it6044
0,3.42,431,cc1,al2,al2,it6045
1,1.92,453,cc1,al5,al2,it6046
1,2.58,453,cc1,al2,al2,it6046
1,2.33,608,cc2,al4,al4,it6047
1,2.25,608,cc2,al4,al4,it6047
1,2.28,608,cc2,al4,al4,it6048
1,2.25,608,cc2,al4,al4,it6049
1,2.25,608,cc2,al4,al4,it6049
1,2.35,608,cc2,al4,al4,it6050
1,2.28,608,cc2,al4,al4,it6051
1,2.27,608,cc2,al4,al4,it6051
1,2.28,608,cc2,al4,al4,it6052
1,2.3,608,cc2,al4,al4,it6052
1,2.23,608,cc2,al4,al4,it6053
1,2.28,608,cc2,al4,al4,it6053
0,3.37,846,cc3,al3,al3,it6054
0,3.37,846,cc3,al3,al3,it6055
0,3.42,560,cc3,al2,al2,it6043
0,3.42,560,cc3,al2,al2,it6044
0,3.42,560,cc3,al2,al2,it6045
1,1.92,1109,cc3,al15,al3,it6056
1,2.43,1109,cc3,al15,al3,it6056
1,1.9,1109,cc3,al3,al3,it6057
1,2.57,1109,cc3,al15,al3,it6057
1,1.88,1109,cc3,al8,al3,it6058
1,2.43,1109,cc3,al15,al3,it6058
1,1.33,1215,cc3,al8,al3,it6059
1,4.13,1215,cc3,al3,al3,it6059
1,1.9,1109,cc3,al3,al3,it6060
1,2.57,1109,cc3,al15,al3,it6060
0,3.37,846,cc4,al3,al15,it6061
0,3.37,846,cc4,al3,al15,it6062
1,1.92,582,cc4,al5,al2,it6063
1,2.48,582,cc4,al2,al2,it6063
1,1.92,582,cc4,al5,al2,it6064
1,2.48,582,cc4,al2,al2,it6064
0,3.37,431,cc1,al3,al15,it6065
0,3.37,431,cc1,al3,al15,it6066
0,3.42,431,cc1,al2,al2,it6067
0,3.42,431,cc1,al2,al2,it6068
0,3.42,431,cc1,al2,al2,it6069
1,1.92,453,cc1,al15,al15,it6070
1,2.43,453,cc1,al15,al15,it6070
1,2.25,440,cc1,al4,al4,it6071
1,2.25,440,cc1,al4,al4,it6071
1,2.33,608,cc2,al4,al4,it6072
1,2.25,608,cc2,al4,al4,it6072
1,2.28,608,cc2,al4,al4,it6073
1,2.25,608,cc2,al4,al4,it6071
1,2.25,608,cc2,al4,al4,it6071
1,2.35,608,cc2,al4,al4,it6074
1,2.35,608,cc2,al4,al4,it6075
1,2.27,608,cc2,al4,al4,it6075
1,2.28,608,cc2,al4,al4,it6076
1,2.3,608,cc2,al4,al4,it6076
0,3.37,598,cc3,al3,al3,it6077
0,3.37,846,cc3,al3,al3,it6078
0,3.42,560,cc3,al2,al2,it6067
0,3.42,560,cc3,al2,al2,it6068
0,3.42,560,cc3,al2,al2,it6069
1,1.92,1109,cc3,al15,al3,it6079
1,2.43,1109,cc3,al15,al3,it6079
1,1.9,1109,cc3,al3,al3,it6080
1,2.57,1109,cc3,al15,al3,it6080
1,1.88,1109,cc3,al8,al3,it6081
1,2.43,1109,cc3,al15,al3,it6081
1,1.88,1109,cc3,al8,al3,it6082
1,2.57,1109,cc3,al15,al3,it6082
1,2.05,1109,cc3,al12,al3,it6083
1,2.57,1109,cc3,al15,al3,it6083
0,3.37,599,cc4,al3,al15,it6065
0,3.37,846,cc4,al3,al15,it6066
1,1.92,974,cc4,al15,al15,it6070
1,2.43,974,cc4,al15,al15,it6070
1,2.33,797,cc4,al4,al4,it6072
1,2.25,797,cc4,al4,al4,it6072
1,1.92,830,cc4,al5,al2,it6084
1,2.58,830,cc4,al2,al2,it6084
0,3.42,431,cc1,al2,al2,it6085
0,3.42,431,cc1,al2,al2,it6086
0,3.42,679,cc1,al2,al2,it6087
1,1.92,480,cc1,al5,al2,it6088
1,2.68,480,cc1,al2,al2,it6088
1,2.33,608,cc2,al4,al4,it6089
1,2.25,608,cc2,al4,al4,it6089
1,2.28,608,cc2,al4,al4,it6090
1,2.25,645,cc2,al4,al4,it6091
1,2.25,645,cc2,al4,al4,it6091
1,2.35,608,cc2,al4,al4,it6092
1,2.35,608,cc2,al4,al4,it6093
1,2.27,608,cc2,al4,al4,it6093
1,2.28,608,cc2,al4,al4,it6094
1,2.3,608,cc2,al4,al4,it6094
0,3.37,598,cc3,al3,al3,it6095
0,3.37,598,cc3,al3,al3,it6096
0,3.42,560,cc3,al2,al2,it6086
0,3.42,808,cc3,al2,al2,it6087
0,3.42,808,cc3,al2,al2,it6085
1,1.92,1587,cc3,al15,al3,it6097
1,2.43,1587,cc3,al15,al3,it6097
1,1.9,1109,cc3,al3,al3,it6098
1,2.57,1109,cc3,al15,al3,it6098
1,1.88,1109,cc3,al8,al3,it6099
1,2.57,1109,cc3,al15,al3,it6099
1,1.9,1109,cc3,al3,al3,it6100
1,2.57,1109,cc3,al15,al3,it6100
1,1.88,1109,cc3,al8,al3,it6101
1,2.57,1109,cc3,al15,al3,it6101
1,2.33,797,cc4,al4,al4,it6089
1,2.25,797,cc4,al4,al4,it6089
1,1.92,830,cc4,al5,al2,it6102
1,2.58,830,cc4,al2,al2,it6102
1,2.28,797,cc4,al4,al4,it6090
1,2.25,996,cc4,al4,al4,it6091
1,2.25,996,cc4,al4,al4,it6091
1,1.92,830,cc4,al5,al2,it6103
1,2.48,830,cc4,al2,al2,it6103
0,3.42,431,cc1,al2,al2,it6104
0,3.42,431,cc1,al2,al2,it6105
0,3.42,431,cc1,al2,al2,it6106
1,1.92,453,cc1,al5,al2,it6107
1,2.58,453,cc1,al2,al2,it6107
1,2.23,440,cc1,al4,al4,it6108
1,2.28,440,cc1,al4,al4,it6108
1,2.33,608,cc2,al4,al4,it6109
1,2.25,608,cc2,al4,al4,it6109
1,2.28,608,cc2,al4,al4,it6110
1,2.25,608,cc2,al4,al4,it6111
1,2.25,608,cc2,al4,al4,it6111
1,2.35,608,cc2,al4,al4,it6112
1,2.28,608,cc2,al4,al4,it6113
1,2.27,608,cc2,al4,al4,it6113
1,2.28,608,cc2,al4,al4,it6114
1,2.3,608,cc2,al4,al4,it6114
1,2.23,608,cc2,al4,al4,it6108
1,2.28,608,cc2,al4,al4,it6108
0,3.37,598,cc3,al3,al3,it6115
0,3.37,1088,cc3,al3,al3,it6116
0,3.42,560,cc3,al2,al2,it6104
0,3.42,560,cc3,al2,al2,it6105
0,3.42,560,cc3,al2,al2,it6106
1,1.92,1587,cc3,al15,al3,it6117
1,2.43,1587,cc3,al15,al3,it6117
1,1.92,1109,cc3,al15,al3,it6118
1,2.53,1109,cc3,al15,al3,it6118
1,1.88,1109,cc3,al8,al3,it6119
1,2.43,1109,cc3,al15,al3,it6119
1,1.88,867,cc3,al8,al3,it6120
1,2.57,867,cc3,al15,al3,it6120
1,1.88,867,cc3,al8,al3,it6121
1,2.57,867,cc3,al15,al3,it6121
0,3.37,599,cc4,al3,al15,it6122
0,3.37,1056,cc4,al3,al15,it6123
1,1.92,582,cc4,al5,al2,it6107
1,2.58,582,cc4,al2,al2,it6107
1,1.9,582,cc4,al5,al2,it6124
1,2.6,582,cc4,al2,al2,it6124
1,1.92,582,cc4,al5,al2,it6125
1,2.43,582,cc4,al2,al2,it6125
0,3.37,431,cc1,al3,al15,it6126
0,3.37,431,cc1,al3,al15,it6127
0,3.42,453,cc1,al2,al2,it6128
0,3.42,453,cc1,al2,al2,it6129
0,3.42,453,cc1,al2,al2,it6130
1,1.92,485,cc1,al15,al15,it6131
1,2.43,485,cc1,al15,al15,it6131
1,2.33,440,cc1,al4,al4,it6132
1,2.25,440,cc1,al4,al4,it6132
1,2.25,440,cc1,al4,al4,it6133
1,2.25,440,cc1,al4,al4,it6133
1,1.92,453,cc1,al15,al15,it6134
1,2.53,453,cc1,al15,al15,it6134
1,1.92,453,cc1,al15,al15,it6135
1,2.57,453,cc1,al15,al15,it6135
1,2.33,608,cc2,al4,al4,it6132
1,2.25,608,cc2,al4,al4,it6132
1,2.28,807,cc2,al4,al4,it6136
1,2.25,608,cc2,al4,al4,it6133
1,2.25,608,cc2,al4,al4,it6133
1,2.35,807,cc2,al4,al4,it6137
1,2.28,807,cc2,al4,al4,it6138
1,2.3,807,cc2,al4,al4,it6138
1,2.33,608,cc2,al4,al4,it6139
