itinerary_id,itineraries
it573,18467-2508081320--32385-1-10910-2508081749
it574,18467-2508080745--32385-1-10968-2508081215
it575,18467-2508080820--32695-0-10968-2508081042
it576,18467-2508082000--32695-0-10968-2508082222
it577,18467-2508081640--32695-0-10968-2508081902
it578,18467-2508080815--32695-1-10968-2508081320
it579,18467-2508081715--32695-1-10968-2508082229
it580,18467-2508081630--32695-1-10968-2508082229
it581,18467-2508080700--32695-1-10968-2508081320
it582,18467-2508080820--31722-0-10968-2508081042
it583,18467-2508082000--31722-0-10968-2508082222
it584,18467-2508081640--31722-0-10968-2508081902
it585,18467-2508081130--32573-1-10968-2508081549
it586,18467-2508090839--32573-0-10968-2508091054
it587,18467-2508091445--32573-0-10968-2508091705
it588,18467-2508091845--32573-0-10968-2508092105
it589,18467-2508090630--32573-1-10968-2508091122
it590,18467-2508091320--32385-1-10910-2508091749
it591,18467-2508090745--32385-1-10968-2508091215
it592,18467-2508091855--32385-1-10910-2508092338
it593,18467-2508091710--32385-1-10910-2508092338
it594,18467-2508090745--32385-1-10968-2508091421
it595,18467-2508091710--32385-1-10968-2508100001
it596,18467-2508090820--32695-0-10968-2508091042
it597,18467-2508091640--32695-0-10968-2508091902
it598,18467-2508092000--32695-0-10968-2508092222
it599,18467-2508090815--32695-1-10968-2508091320
it600,18467-2508091000--32695-1-10968-2508091522
it601,18467-2508090700--32695-1-10968-2508091320
it602,18467-2508090900--32695-1-10968-2508091522
it603,18467-2508091640--31722-0-10968-2508091902
it604,18467-2508090820--31722-0-10968-2508091042
it605,18467-2508092000--31722-0-10968-2508092222
it606,18467-2508091320--32573-1-10968-2508091900
it607,18467-2508091130--32573-1-10968-2508091711
it608,18467-2508100839--32573-0-10968-2508101054
it609,18467-2508101445--32573-0-10968-2508101705
it610,18467-2508101845--32573-0-10968-2508102105
it611,18467-2508100630--32573-1-10968-2508101122
it612,18467-2508100600--32385-1-10968-2508101015
it613,18467-2508101320--32385-1-10910-2508101749
it614,18467-2508100745--32385-1-10968-2508101215
it615,18467-2508101855--32385-1-10910-2508102338
it616,18467-2508101855--32385-1-10968-2508110001
it617,18467-2508101320--32385-1-10968-2508101833
it618,18467-2508101640--31722-0-10968-2508101902
it619,18467-2508100820--31722-0-10968-2508101042
it620,18467-2508102000--31722-0-10968-2508102222
it621,18467-2508110839--32573-0-10968-2508111054
it622,18467-2508111445--32573-0-10968-2508111705
it623,18467-2508111845--32573-0-10968-2508112105
it624,18467-2508112000--31722-0-10968-2508112222
it625,18467-2508110820--31722-0-10968-2508111042
it626,18467-2508111640--31722-0-10968-2508111902
it627,18467-2508111710--32385-1-10968-2508120001
it628,18467-2508111559--32385-2-10968-2508120001
it629,18467-2508110600--32385-1-10968-2508111015
it630,18467-2508111320--32385-1-10910-2508111749
it631,18467-2508111855--32385-1-10910-2508112338
it632,18467-2508111320--32385-1-10968-2508111833
it633,18467-2508110820--32695-0-10968-2508111042
it634,18467-2508112000--32695-0-10968-2508112222
it635,18467-2508111640--32695-0-10968-2508111902
it636,18467-2508110815--32695-1-10968-2508111320
it637,18467-2508111000--32695-1-10968-2508111522
it638,18390-2508111525--32695-1-10968-2508112130
it639,18467-2508110700--32695-1-10968-2508111320
it640,18467-2508111130--32573-1-10968-2508111711
it641,18467-2508120839--32573-0-10968-2508121054
it642,18467-2508121445--32573-0-10968-2508121705
it643,18467-2508121845--32573-0-10968-2508122105
it644,18467-2508121130--32573-1-10968-2508121549
it645,18467-2508120630--32573-1-10968-2508121122
it646,18467-2508121320--32573-1-10968-2508121900
it647,18467-2508121320--32385-1-10910-2508121749
it648,18467-2508121710--32385-1-10968-2508122211
it649,18467-2508120820--32695-0-10968-2508121042
it650,18467-2508121640--32695-0-10968-2508121902
it651,18467-2508122000--32695-0-10968-2508122222
it652,18467-2508120815--32695-1-10968-2508121320
it653,18467-2508121000--32695-1-10968-2508121522
it654,18467-2508121300--32695-1-10968-2508121858
it655,18467-2508120900--32695-1-10968-2508121522
it656,18467-2508121640--31722-0-10968-2508121902
it657,18467-2508120820--31722-0-10968-2508121042
it658,18467-2508122000--31722-0-10968-2508122222
it659,18467-2508121500--32573-1-10968-2508121900
it660,18467-2508121831--32573-1-10968-2508122319
it661,18467-2508130839--32573-0-10968-2508131054
it662,18467-2508131445--32573-0-10968-2508131705
it663,18467-2508131845--32573-0-10968-2508132105
it664,18467-2508130600--32385-1-10968-2508131015
it665,18467-2508131320--32385-1-10910-2508131749
it666,18467-2508131640--32695-0-10968-2508131902
it667,18467-2508130820--32695-0-10968-2508131042
it668,18467-2508132000--32695-0-10968-2508132222
it669,18467-2508130815--32695-1-10968-2508131320
it670,18467-2508131000--32695-1-10968-2508131522
it671,18467-2508130700--32695-1-10968-2508131320
it672,18467-2508130900--32695-1-10968-2508131522
it673,18467-2508131130--32573-1-10968-2508131549
it674,18467-2508130745--32385-1-10968-2508131215
it675,18467-2508140839--32573-0-10968-2508141054
it676,18467-2508141445--32573-0-10968-2508141705
it677,18467-2508141845--32573-0-10968-2508142105
it678,18467-2508140745--32385-1-10968-2508141215
it679,18467-2508140600--32385-1-10968-2508141015
it680,18467-2508141320--32385-1-10910-2508141749
it681,18467-2508141855--32385-1-10910-2508142338
it682,18467-2508141640--32695-0-10968-2508141902
it683,18467-2508142000--32695-0-10968-2508142222
it684,18467-2508140820--32695-0-10968-2508141042
it685,18467-2508140815--32695-1-10968-2508141320
it686,18467-2508141000--32695-1-10968-2508141522
it687,18390-2508141525--32695-1-10968-2508142130
it688,18467-2508140700--32695-1-10968-2508141320
it689,18467-2508141640--31722-0-10968-2508141902
it690,18467-2508140820--31722-0-10968-2508141042
it691,18467-2508142000--31722-0-10968-2508142222
it692,18467-2508150839--32573-0-10968-2508151054
it693,18467-2508151445--32573-0-10968-2508151705
it694,18467-2508151845--32573-0-10968-2508152105
it695,18467-2508151831--32573-1-10968-2508152319
it696,18467-2508151320--32573-1-10968-2508151900
it697,18467-2508150600--32385-1-10968-2508151015
it698,18467-2508151320--32385-1-10910-2508151749
it699,18467-2508150745--32385-1-10968-2508151215
it700,18467-2508151855--32385-1-10910-2508152338
it701,18467-2508150820--32695-0-10968-2508151042
it702,18467-2508151640--32695-0-10968-2508151902
it703,18467-2508152000--32695-0-10968-2508152222
it704,18467-2508150815--32695-1-10968-2508151320
it705,18467-2508151715--32695-1-10968-2508152229
it706,18467-2508151000--32695-1-10968-2508151522
it707,18467-2508151630--32695-1-10968-2508152229
it708,18467-2508151130--32573-1-10968-2508151549
it709,18467-2508160839--32573-0-10968-2508161054
it710,18467-2508161445--32573-0-10968-2508161705
it711,18467-2508161845--32573-0-10968-2508162105
it712,18467-2508161320--32573-1-10968-2508161900
it713,18467-2508160600--32385-1-10968-2508161015
it714,18467-2508161320--32385-1-10910-2508161749
it715,18467-2508161855--32385-1-10910-2508162338
it716,18467-2508161710--32385-1-10968-2508162211
it717,18467-2508161855--32385-1-10968-2508170001
it718,18467-2508161130--32385-1-10968-2508161647
it719,18467-2508160820--32695-0-10968-2508161042
it720,18467-2508162000--32695-0-10968-2508162222
it721,18467-2508161640--32695-0-10968-2508161902
it722,18467-2508160815--32695-1-10968-2508161320
it723,18467-2508161715--32695-1-10968-2508162229
it724,18467-2508160700--32695-1-10968-2508161320
it725,18467-2508160900--32695-1-10968-2508161522
it726,18467-2508160820--31722-0-10968-2508161042
it727,18467-2508162000--31722-0-10968-2508162222
it728,18467-2508161640--31722-0-10968-2508161902
it729,18467-2508161500--32573-1-10968-2508161900
it730,18467-2508160630--32573-1-10968-2508161122
it731,18467-2508161130--32573-1-10968-2508161711
it732,18467-2508170839--32573-0-10968-2508171054
it733,18467-2508171445--32573-0-10968-2508171705
it734,18467-2508171845--32573-0-10968-2508172105
it735,18467-2508170600--31679-1-10910-2508171115
it736,18467-2508170600--32385-1-10968-2508171015
it737,18467-2508171320--32385-1-10910-2508171749
it738,18467-2508170745--32385-1-10968-2508171215
it739,18467-2508171855--32385-1-10910-2508172338
it740,18467-2508171320--32385-1-10968-2508171833
it741,18467-2508170820--32695-0-10968-2508171042
it742,18467-2508171640--32695-0-10968-2508171902
it743,18467-2508172000--32695-0-10968-2508172222
it744,18467-2508171400--32695-1-10968-2508171858
it745,18467-2508170815--32695-1-10968-2508171320
it746,18390-2508171525--32695-1-10968-2508172130
it747,18467-2508170700--32695-1-10968-2508171320
it748,18467-2508171640--31722-0-10968-2508171902
it749,18467-2508170820--31722-0-10968-2508171042
it750,18467-2508172000--31722-0-10968-2508172222
it751,18467-2508170700--31722-1-10968-2508171124
it752,18467-2508180839--32573-0-10968-2508181054
it753,18467-2508181445--32573-0-10968-2508181705
it754,18467-2508181500--32573-1-10968-2508181900
it755,18467-2508181130--32573-1-10968-2508181549
it756,18467-2508181831--32573-1-10968-2508182319
it757,18467-2508181320--32573-1-10968-2508181900
it758,18467-2508180600--32385-1-10968-2508181015
it759,18467-2508181320--32385-1-10910-2508181749
it760,18467-2508180745--32385-1-10968-2508181215
it761,18467-2508181855--32385-1-10910-2508182338
it762,18467-2508181710--32385-1-10968-2508182211
it763,18467-2508181320--32385-1-10968-2508181833
it764,18467-2508181710--32385-1-10968-2508190001
it765,18467-2508181845--32573-0-10968-2508182105
it766,18467-2508180820--32695-0-10968-2508181042
it767,18467-2508181640--32695-0-10968-2508181902
it768,18467-2508182000--32695-0-10968-2508182222
it769,18467-2508181400--32695-1-10968-2508181858
it770,18467-2508180815--32695-1-10968-2508181320
it771,18467-2508181000--32695-1-10968-2508181522
it772,18390-2508181525--32695-1-10968-2508182130
it773,18467-2508180820--31722-0-10968-2508181042
it774,18467-2508181640--31722-0-10968-2508181902
it775,18467-2508182000--31722-0-10968-2508182222
it776,18467-2508190839--32573-0-10968-2508191054
it777,18467-2508191445--32573-0-10968-2508191705
it778,18467-2508191845--32573-0-10968-2508192105
it779,18467-2508190630--32573-1-10968-2508191122
it780,18467-2508191320--32573-1-10968-2508191900
it781,18467-2508191320--32385-1-10910-2508191749
it782,18467-2508190745--32385-1-10968-2508191215
it783,18467-2508191559--32385-2-10968-2508192211
it784,18467-2508191710--32385-1-10968-2508200001
it785,18467-2508191640--32695-0-10968-2508191902
it786,18467-2508192000--32695-0-10968-2508192222
it787,18467-2508190820--32695-0-10968-2508191042
it788,18467-2508190900--32695-1-10968-2508191311
it789,18467-2508191000--32695-1-10968-2508191519
it790,18467-2508191300--32695-1-10968-2508191826
it791,18467-2508190700--32695-1-10968-2508191311
it792,18467-2508191640--31722-0-10968-2508191902
it793,18467-2508192000--31722-0-10968-2508192222
it794,18467-2508190820--31722-0-10968-2508191042
it795,18467-2508191500--32573-1-10968-2508191900
it796,18467-2508191300--31722-1-10968-2508191826
it797,18467-2508191130--32573-1-10968-2508191711
it798,18467-2508200839--32573-0-10968-2508201054
it799,18467-2508201445--32573-0-10968-2508201705
it800,18467-2508201845--32573-0-10968-2508202105
it801,18467-2508200820--31722-0-10968-2508201042
it802,18467-2508201640--31722-0-10968-2508201902
it803,18467-2508202000--31722-0-10968-2508202222
it804,18467-2508201130--32385-1-10968-2508201647
it805,18467-2508200600--32385-1-10968-2508201015
it806,18467-2508201320--32385-1-10910-2508201749
it807,18467-2508200745--32385-1-10968-2508201215
it808,18467-2508201855--32385-1-10910-2508202338
it809,18467-2508201710--32385-1-10968-2508202211
it810,18467-2508201855--32385-1-10968-2508210001
it811,18467-2508201320--32385-1-10968-2508201833
it812,18467-2508200820--32695-0-10968-2508201042
it813,18467-2508201640--32695-0-10968-2508201902
it814,18467-2508202000--32695-0-10968-2508202222
it815,18467-2508200900--32695-1-10968-2508201311
it816,18467-2508200700--32695-1-10968-2508201150
it817,18467-2508200815--32695-1-10968-2508201311
it818,18467-2508201000--32695-1-10968-2508201519
it819,18467-2508201130--32573-1-10968-2508201711
it820,18467-2508210839--32573-0-10968-2508211054
it821,18467-2508211445--32573-0-10968-2508211705
it822,18467-2508211845--32573-0-10968-2508212105
it823,18467-2508210600--32385-1-10968-2508211015
it824,18467-2508210745--32385-1-10968-2508211215
it825,18467-2508211320--32385-1-10968-2508211833
it826,18467-2508211320--32385-1-10910-2508211749
it827,18467-2508211855--32385-1-10910-2508212338
it828,18467-2508211710--32385-1-10968-2508212211
it829,18467-2508211855--32385-1-10968-2508220001
it830,18467-2508211130--32385-1-10968-2508211647
it831,18467-2508210820--32695-0-10968-2508211042
it832,18467-2508212000--32695-0-10968-2508212222
it833,18467-2508211640--32695-0-10968-2508211902
it834,18467-2508210700--32695-1-10968-2508211150
it835,18467-2508211000--32695-1-10968-2508211519
it836,18467-2508211300--32695-1-10968-2508211826
it837,18467-2508210900--32695-1-10968-2508211519
it838,18467-2508210820--31722-0-10968-2508211042
it839,18467-2508212000--31722-0-10968-2508212222
it840,18467-2508211640--31722-0-10968-2508211902
it841,18467-2508211100--31722-1-10968-2508211519
it842,18467-2508210700--31722-1-10968-2508211150
it843,18467-2508210900--31722-1-10968-2508211519
it844,18467-2508220839--32573-0-10968-2508221054
it845,18467-2508221445--32573-0-10968-2508221705
it846,18467-2508221845--32573-0-10968-2508222105
it847,18467-2508221320--32573-1-10968-2508221900
it848,18467-2508220630--32573-1-10968-2508221330
it849,18467-2508220600--32385-1-10968-2508221015
it850,18467-2508221320--32385-1-10910-2508221749
it851,18467-2508220745--32385-1-10968-2508221215
it852,18467-2508221855--32385-1-10910-2508222338
it853,18467-2508221710--32385-1-10968-2508222211
it854,18467-2508221855--32385-1-10968-2508230001
it855,18467-2508221320--32385-1-10968-2508221833
it856,18467-2508220820--32695-0-10968-2508221042
it857,18467-2508221640--32695-0-10968-2508221902
it858,18467-2508222000--32695-0-10968-2508222222
it859,18467-2508220700--32695-1-10968-2508221150
it860,18467-2508220815--32695-1-10968-2508221311
it861,18467-2508221000--32695-1-10968-2508221519
it862,18467-2508220900--32695-1-10968-2508221519
it863,18467-2508221640--31722-0-10968-2508221902
it864,18467-2508220820--31722-0-10968-2508221042
it865,18467-2508222000--31722-0-10968-2508222222
it866,18467-2508221100--31722-1-10968-2508221519
it867,18467-2508230839--32573-0-10968-2508231054
it868,18467-2508231445--32573-0-10968-2508231705
it869,18467-2508231845--32573-0-10968-2508232105
it870,18467-2508231320--32385-1-10968-2508231833
it871,18467-2508231130--32385-1-10968-2508231647
it872,18467-2508230600--32385-1-10968-2508231015
it873,18467-2508231320--32385-1-10910-2508231749
it874,18467-2508231855--32385-1-10910-2508232338
it875,18467-2508231710--32385-1-10968-2508232211
it876,18467-2508231855--32385-1-10968-2508240001
it877,18467-2508231640--32695-0-10968-2508231902
it878,18467-2508230820--32695-0-10968-2508231042
it879,18467-2508232000--32695-0-10968-2508232222
it880,18467-2508230900--32695-1-10968-2508231311
it881,18467-2508230700--32695-1-10968-2508231150
it882,18467-2508230815--32695-1-10968-2508231311
it883,18467-2508231000--32695-1-10968-2508231519
it884,18467-2508231640--31722-0-10968-2508231902
it885,18467-2508230820--31722-0-10968-2508231042
it886,18467-2508232000--31722-0-10968-2508232222
it887,18467-2508231130--32573-1-10968-2508231549
it888,18467-2508230630--32573-1-10968-2508231122
it889,18467-2508231320--32573-1-10968-2508231900
it890,18467-2508240839--32573-0-10968-2508241054
it891,18467-2508241445--32573-0-10968-2508241705
it892,18467-2508241845--32573-0-10968-2508242105
it893,18467-2508240630--32573-1-10968-2508241122
it894,18467-2508240600--32385-1-10968-2508241015
it895,18467-2508241320--32385-1-10910-2508241749
it896,18467-2508240745--32385-1-10968-2508241215
it897,18467-2508241855--32385-1-10910-2508242338
it898,18467-2508240820--32695-0-10968-2508241042
it899,18467-2508241640--32695-0-10968-2508241902
it900,18467-2508242000--32695-0-10968-2508242222
it901,18467-2508240900--32695-1-10968-2508241311
it902,18467-2508240700--32695-1-10968-2508241150
it903,18467-2508240815--32695-1-10968-2508241311
it904,18467-2508241000--32695-1-10968-2508241519
it905,18467-2508240820--31722-0-10968-2508241042
it906,18467-2508242000--31722-0-10968-2508242222
it907,18467-2508241640--31722-0-10968-2508241902
it908,18467-2508240900--31722-1-10968-2508241311
it909,18467-2508240700--31722-1-10968-2508241150
it910,18467-2508250839--32573-0-10968-2508251054
it911,18467-2508251845--32573-0-10968-2508252105
it912,18467-2508251445--32573-0-10968-2508251705
it913,18467-2508250600--32385-1-10968-2508251015
it914,18467-2508250630--32573-1-10968-2508251122
