itinerary_id,cabin_class,price_formatted,flight_number,origin_airport,destination_airport,duration_minutes,stop_count,marketing_airline,operating_airline,is_self_transfer,score,Departure Date,Departure Time,Arrival Date,Arrival Time
18467-2504081400--31722-0-10968-2504081634,economy,C$398,8130,Toronto Pearson International,Dallas Fort Worth International,214,0,Air Canada,United Airlines,False,0.499407,2025-04-08,14:00:00,2025-04-08,16:34:00
18467-2504080645--32573-0-10968-2504080929,economy,C$398,1169,Toronto Pearson International,Dallas Fort Worth International,224,0,Air Canada,United Airlines,False,0.518993,2025-04-08,06:45:00,2025-04-08,09:29:00
18467-2504081329--32573-0-10968-2504081614,economy,C$398,3993,Toronto Pearson International,Dallas Fort Worth International,225,0,United Airlines,Air Canada,False,0.821462,2025-04-08,13:29:00,2025-04-08,16:14:00
18467-2504081329--32593-0-10968-2504081614,economy,C$405,4476,Toronto Pearson International,Dallas Fort Worth International,225,0,United Airlines,Air Canada,False,0.471952,2025-04-08,13:29:00,2025-04-08,16:14:00
"18188-2504081235--31147,-31825-2-10968-2504082254",economy,C$157,611,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,159,2,Westjet,Delta Air Lines,False,0.611412,2025-04-08,21:15:00,2025-04-08,22:54:00
18467-2504080615--32385-1-10910-2504081105,premium_economy,C$581,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,149,1,Westjet,Delta Air Lines,False,0.573788,2025-04-08,06:15:00,2025-04-08,08:44:00
18467-2504080745--32385-1-10968-2504081243,premium_economy,C$581,2988,Toronto Pearson International,Atlanta Hartsfield-Jackson,143,1,Delta Air Lines,Delta Air Lines,False,0.562682,2025-04-08,07:45:00,2025-04-08,10:08:00
18467-2504080745--32385-1-10968-2504081243,premium_economy,C$581,414,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,141,1,Delta Air Lines,Delta Air Lines,False,0.562682,2025-04-08,11:22:00,2025-04-08,12:43:00
18467-2504081220--32385-1-10910-2504081751,premium_economy,C$581,2835,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,Delta Air Lines,Delta Air Lines,False,0.529237,2025-04-08,12:20:00,2025-04-08,14:37:00
18467-2504081940--32695-0-10968-2504082214,business,C$831,1033,Toronto Pearson International,Dallas Fort Worth International,214,0,American Airlines,Envoy Air,False,0.417587,2025-04-08,19:40:00,2025-04-08,22:14:00
18467-2504081400--32695-0-10968-2504081634,business,"C$1,088",1031,Toronto Pearson International,Dallas Fort Worth International,214,0,American Airlines,American Airlines,False,0.379567,2025-04-08,14:00:00,2025-04-08,16:34:00
18467-2504081720--32573-0-10968-2504082000,business,C$527,1111,Toronto Pearson International,Dallas Fort Worth International,220,0,American Airlines,Envoy Air,False,0.999,2025-04-08,17:20:00,2025-04-08,20:00:00
18467-2504080645--32573-0-10968-2504080929,business,C$649,1169,Toronto Pearson International,Dallas Fort Worth International,224,0,American Airlines,American Airlines,False,0.667697,2025-04-08,06:45:00,2025-04-08,09:29:00
18467-2504081329--32573-0-10968-2504081614,business,C$788,3993,Toronto Pearson International,Dallas Fort Worth International,225,0,Westjet,Delta Air Lines,False,0.570526,2025-04-08,13:29:00,2025-04-08,16:14:00
18467-2504081100--32695-1-10968-2504081602,business,C$620,4408,Toronto Pearson International,Chicago O'Hare International,123,1,Delta Air Lines,Delta Air Lines,False,0.397982,2025-04-08,11:00:00,2025-04-08,12:03:00
18467-2504081100--32695-1-10968-2504081602,business,C$620,4854,Chicago O'Hare International,Dallas Fort Worth International,167,1,Delta Air Lines,Delta Air Lines,False,0.397982,2025-04-08,13:15:00,2025-04-08,16:02:00
18467-2504081730--32695-1-10968-2504082250,business,C$853,4990,Toronto Pearson International,Chicago O'Hare International,120,1,Delta Air Lines,Delta Air Lines,False,0.313729,2025-04-08,17:30:00,2025-04-08,18:30:00
18467-2504081730--32695-1-10968-2504082250,business,C$853,5521,Chicago O'Hare International,Dallas Fort Worth International,171,1,Delta Air Lines,Delta Air Lines,False,0.313729,2025-04-08,19:59:00,2025-04-08,22:50:00
18467-2504081700--32695-1-10968-2504082245,business,C$839,894,Toronto Pearson International,Montreal Pierre Elliott Trudeau,81,1,Delta Air Lines,Delta Air Lines,False,0.318499,2025-04-08,17:00:00,2025-04-08,18:21:00
18467-2504081700--32695-1-10968-2504082245,business,C$839,8813,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,255,1,Delta Air Lines,Delta Air Lines,False,0.318499,2025-04-08,19:30:00,2025-04-08,22:45:00
18467-2504080900--32695-1-10968-2504081602,business,C$620,5143,Toronto Pearson International,Chicago O'Hare International,121,1,Delta Air Lines,Delta Air Lines,False,0.406989,2025-04-08,09:00:00,2025-04-08,10:01:00
18467-2504080900--32695-1-10968-2504081602,business,C$620,4854,Chicago O'Hare International,Dallas Fort Worth International,167,1,American Airlines,American Airlines,False,0.406989,2025-04-08,13:15:00,2025-04-08,16:02:00
18467-2504081618--32695-1-10968-2504082344,business,C$620,4888,Toronto Pearson International,Denver International,234,1,American Airlines,American Airlines,False,0.387273,2025-04-08,16:18:00,2025-04-08,18:12:00
18467-2504081618--32695-1-10968-2504082344,business,C$620,5634,Denver International,Dallas Fort Worth International,120,1,American Airlines,Envoy Air,False,0.387273,2025-04-08,20:44:00,2025-04-08,23:44:00
18467-2504081514--32573-1-10968-2504081916,first,C$670,3608,Toronto Pearson International,Chicago O'Hare International,115,1,United Airlines,Air Canada,False,0.862223,2025-04-08,15:14:00,2025-04-08,16:09:00
18467-2504081514--32573-1-10968-2504081916,first,C$670,2499,Chicago O'Hare International,Dallas Fort Worth International,151,1,United Airlines,Air Canada,False,0.862223,2025-04-08,16:45:00,2025-04-08,19:16:00
18467-2504081820--32573-1-10968-2504082326,first,C$549,3610,Toronto Pearson International,Chicago O'Hare International,115,1,United Airlines,Air Canada,False,0.559684,2025-04-08,18:20:00,2025-04-08,19:15:00
18467-2504081820--32573-1-10968-2504082326,first,C$549,2281,Chicago O'Hare International,Dallas Fort Worth International,171,1,United Airlines,Air Canada,False,0.559684,2025-04-08,20:35:00,2025-04-08,23:26:00
18467-2504090615--31679-1-10910-2504091105,economy,C$506,8135,Toronto Pearson International,Atlanta Hartsfield-Jackson,149,1,Air Canada,United Airlines,False,0.554062,2025-04-09,06:15:00,2025-04-09,08:44:00
18467-2504090745--31679-1-10968-2504091243,economy,C$457,6340,Toronto Pearson International,Atlanta Hartsfield-Jackson,143,1,Air Canada,United Airlines,False,0.580146,2025-04-09,07:45:00,2025-04-09,10:08:00
18467-2504090745--31679-1-10968-2504091243,economy,C$457,6482,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,141,1,Air Canada,United Airlines,False,0.580146,2025-04-09,11:22:00,2025-04-09,12:43:00
18467-2504091220--31679-1-10910-2504091751,economy,C$460,7789,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,Air Canada,United Airlines,False,0.523758,2025-04-09,12:20:00,2025-04-09,14:37:00
18467-2504091815--31679-1-10968-2504092357,economy,C$457,6768,Toronto Pearson International,Atlanta Hartsfield-Jackson,144,1,United Airlines,Air Canada,False,0.469546,2025-04-09,18:15:00,2025-04-09,20:39:00
18467-2504091815--31679-1-10968-2504092357,economy,C$457,6499,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,143,1,American Airlines,Envoy Air,False,0.469546,2025-04-09,22:34:00,2025-04-09,23:57:00
18467-2504090615--32385-1-10910-2504091105,premium_economy,C$581,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,149,1,Delta Air Lines,Delta Air Lines,False,0.512802,2025-04-09,06:15:00,2025-04-09,08:44:00
18467-2504090745--32385-1-10968-2504091243,premium_economy,C$581,2988,Toronto Pearson International,Atlanta Hartsfield-Jackson,143,1,Air Canada,Air Canada,False,0.502875,2025-04-09,07:45:00,2025-04-09,10:08:00
18467-2504090745--32385-1-10968-2504091243,premium_economy,C$581,414,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,141,1,Air Canada,Air Canada,False,0.502875,2025-04-09,11:22:00,2025-04-09,12:43:00
18467-2504091220--32385-1-10910-2504091751,premium_economy,C$581,2835,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,American Airlines,American Airlines,False,0.509748,2025-04-09,12:20:00,2025-04-09,14:37:00
18467-2504091815--32385-1-10968-2504092357,premium_economy,C$581,2714,Toronto Pearson International,Atlanta Hartsfield-Jackson,144,1,American Airlines,Envoy Air,False,0.489834,2025-04-09,18:15:00,2025-04-09,20:39:00
18467-2504091815--32385-1-10968-2504092357,premium_economy,C$581,818,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,143,1,Air Canada,Air Canada,False,0.489834,2025-04-09,22:34:00,2025-04-09,23:57:00
18467-2504091720--32573-0-10968-2504092000,business,C$527,1111,Toronto Pearson International,Dallas Fort Worth International,220,0,Air Canada,United Airlines,False,0.940194,2025-04-09,17:20:00,2025-04-09,20:00:00
18467-2504090645--32573-0-10968-2504090929,business,C$649,1169,Toronto Pearson International,Dallas Fort Worth International,224,0,Air Canada,Air Canada,False,0.798421,2025-04-09,06:45:00,2025-04-09,09:29:00
18467-2504091329--32573-0-10968-2504091614,business,C$527,3993,Toronto Pearson International,Dallas Fort Worth International,225,0,Air Canada,Jazz Aviation,False,0.999,2025-04-09,13:29:00,2025-04-09,16:14:00
18467-2504091940--31722-0-10968-2504092214,first,C$596,8019,Toronto Pearson International,Dallas Fort Worth International,214,0,Air Canada,Jazz Aviation,False,0.999,2025-04-09,19:40:00,2025-04-09,22:14:00
18467-2504091400--31722-0-10968-2504091634,first,C$827,8130,Toronto Pearson International,Dallas Fort Worth International,214,0,Air Canada,Jazz Aviation,False,0.727313,2025-04-09,14:00:00,2025-04-09,16:34:00
18467-2504091820--32573-1-10968-2504092326,first,C$549,3610,Toronto Pearson International,Chicago O'Hare International,115,1,American Airlines,Envoy Air,False,0.608358,2025-04-09,18:20:00,2025-04-09,19:15:00
18467-2504091820--32573-1-10968-2504092326,first,C$549,2281,Chicago O'Hare International,Dallas Fort Worth International,171,1,American Airlines,American Airlines,False,0.608358,2025-04-09,20:35:00,2025-04-09,23:26:00
18467-2504091514--32573-1-10968-2504092131,first,C$549,3608,Toronto Pearson International,Chicago O'Hare International,115,1,American Airlines,American Airlines,False,0.440353,2025-04-09,15:14:00,2025-04-09,16:09:00
18467-2504091514--32573-1-10968-2504092131,first,C$549,550,Chicago O'Hare International,Dallas Fort Worth International,166,1,Delta Air Lines,Delta Air Lines,False,0.440353,2025-04-09,18:45:00,2025-04-09,21:31:00
18467-2504090630--32573-1-10968-2504091256,first,C$549,3524,Toronto Pearson International,Chicago O'Hare International,115,1,Westjet,Delta Air Lines,False,0.465477,2025-04-09,06:30:00,2025-04-09,07:25:00
18467-2504090630--32573-1-10968-2504091256,first,C$549,1109,Chicago O'Hare International,Dallas Fort Worth International,161,1,Westjet,Delta Air Lines,False,0.465477,2025-04-09,10:15:00,2025-04-09,12:56:00
"18390-2504100700--31954,-31825-2-10968-2504101642",economy,C$346,2205,Toronto Island,Ottawa International,59,2,United Airlines,Air Canada,True,0.551595,2025-04-10,07:00:00,2025-04-10,07:59:00
"18390-2504100745--31954,-31825-2-10968-2504102316",economy,C$365,611,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,151,2,American Airlines,Envoy Air,True,0.320289,2025-04-10,21:45:00,2025-04-10,23:16:00
"18390-2504100645--31954,-31825-2-10968-2504102316",economy,C$365,611,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,151,2,American Airlines,American Airlines,True,0.313824,2025-04-10,21:45:00,2025-04-10,23:16:00
18467-2504100745--32385-1-10968-2504101243,premium_economy,C$608,2988,Toronto Pearson International,Atlanta Hartsfield-Jackson,143,1,Delta Air Lines,Delta Air Lines,False,0.512745,2025-04-10,07:45:00,2025-04-10,10:08:00
18467-2504100745--32385-1-10968-2504101243,premium_economy,C$608,414,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,141,1,Air Canada,Air Canada,False,0.512745,2025-04-10,11:22:00,2025-04-10,12:43:00
18467-2504100615--32385-1-10910-2504101126,premium_economy,C$581,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,149,1,Air Canada,Air Canada,False,0.66036,2025-04-10,06:15:00,2025-04-10,08:44:00
18467-2504101720--32573-0-10968-2504102000,business,C$527,1111,Toronto Pearson International,Dallas Fort Worth International,220,0,Air Canada,Republic Airline United Express,False,0.999,2025-04-10,17:20:00,2025-04-10,20:00:00
18467-2504100645--32573-0-10968-2504100929,business,C$649,1169,Toronto Pearson International,Dallas Fort Worth International,224,0,Air Canada,United Airlines,False,0.794794,2025-04-10,06:45:00,2025-04-10,09:29:00
18467-2504101329--32573-0-10968-2504101614,business,C$649,3993,Toronto Pearson International,Dallas Fort Worth International,225,0,Air Canada,United Airlines,False,0.889259,2025-04-10,13:29:00,2025-04-10,16:14:00
18467-2504101940--31722-0-10968-2504102214,first,C$596,8019,Toronto Pearson International,Dallas Fort Worth International,214,0,Air Canada,United Airlines,False,0.999,2025-04-10,19:40:00,2025-04-10,22:14:00
18467-2504101400--31722-0-10968-2504101634,first,C$827,8130,Toronto Pearson International,Dallas Fort Worth International,214,0,United Airlines,Air Canada,False,0.728355,2025-04-10,14:00:00,2025-04-10,16:34:00
18467-2504100630--32573-1-10968-2504101056,first,C$549,3524,Toronto Pearson International,Chicago O'Hare International,115,1,United Airlines,Air Canada,False,0.652325,2025-04-10,06:30:00,2025-04-10,07:25:00
18467-2504100630--32573-1-10968-2504101056,first,C$549,481,Chicago O'Hare International,Dallas Fort Worth International,161,1,American Airlines,Envoy Air,False,0.652325,2025-04-10,08:15:00,2025-04-10,10:56:00
18467-2504100900--31722-1-10968-2504101332,first,C$825,1538,Toronto Pearson International,Chicago O'Hare International,121,1,American Airlines,American Airlines,False,0.365054,2025-04-10,09:00:00,2025-04-10,10:01:00
18467-2504100900--31722-1-10968-2504101332,first,C$825,307,Chicago O'Hare International,Dallas Fort Worth International,167,1,Porter Airlines, Porter Airlines Inc,False,0.365054,2025-04-10,10:45:00,2025-04-10,13:32:00
18467-2504101100--31722-1-10968-2504101602,first,C$618,5578,Toronto Pearson International,Chicago O'Hare International,123,1,Porter Airlines, Porter Airlines Inc,False,0.434808,2025-04-10,11:00:00,2025-04-10,12:03:00
18467-2504101100--31722-1-10968-2504101602,first,C$618,2290,Chicago O'Hare International,Dallas Fort Worth International,167,1,Spirit Airlines,Spirit Airlines,False,0.434808,2025-04-10,13:15:00,2025-04-10,16:02:00
18467-2504110615--31679-1-10910-2504111126,economy,C$551,8135,Toronto Pearson International,Atlanta Hartsfield-Jackson,149,1,United Airlines,Air Canada,False,0.999,2025-04-11,06:15:00,2025-04-11,08:44:00
18467-2504111220--31679-1-10910-2504111751,economy,C$614,7789,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,United Airlines,Air Canada,False,0.828786,2025-04-11,12:20:00,2025-04-11,14:37:00
18467-2504110745--31679-1-10910-2504111513,economy,C$551,6340,Toronto Pearson International,Atlanta Hartsfield-Jackson,143,1,United Airlines,United Airlines,False,0.399405,2025-04-11,07:45:00,2025-04-11,10:08:00
18467-2504110745--31679-1-10910-2504111751,economy,C$477,6340,Toronto Pearson International,Atlanta Hartsfield-Jackson,143,1,United Airlines,United Airlines,False,0.552778,2025-04-11,07:45:00,2025-04-11,10:08:00
18467-2504110615--31679-1-10910-2504111751,economy,C$477,8135,Toronto Pearson International,Atlanta Hartsfield-Jackson,149,1,United Airlines,United Airlines,False,0.373086,2025-04-11,06:15:00,2025-04-11,08:44:00
18467-2504110745--31679-1-10910-2504112143,economy,C$450,6340,Toronto Pearson International,Atlanta Hartsfield-Jackson,143,1,United Airlines,United Airlines,False,0.396687,2025-04-11,07:45:00,2025-04-11,10:08:00
18467-2504112315--31679-2-10910-2504121412,economy,C$990,598,Toronto Pearson International,Montreal Pierre Elliott Trudeau,84,2,Porter Airlines, Porter Airlines Inc,False,0.175928,2025-04-11,23:15:00,2025-04-12,00:39:00
18467-2504112315--31679-2-10910-2504121412,economy,C$990,6536,Montreal Pierre Elliott Trudeau,Atlanta Hartsfield-Jackson,178,2,Spirit Airlines,Spirit Airlines,False,0.175928,2025-04-12,07:14:00,2025-04-12,10:12:00
18467-2504111815--31679-1-10910-2504121105,economy,C$450,6768,Toronto Pearson International,Atlanta Hartsfield-Jackson,144,1,Delta Air Lines,Delta Air Lines,False,0.42723,2025-04-11,18:15:00,2025-04-11,20:39:00
18467-2504110615--32385-1-10910-2504111126,premium_economy,C$608,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,149,1,American Airlines,American Airlines,False,0.548075,2025-04-11,06:15:00,2025-04-11,08:44:00
18467-2504110745--32385-1-10910-2504111513,premium_economy,C$581,2988,Toronto Pearson International,Atlanta Hartsfield-Jackson,143,1,United Airlines,United Airlines,False,0.509631,2025-04-11,07:45:00,2025-04-11,10:08:00
18467-2504111720--32573-0-10968-2504112000,business,C$527,1111,Toronto Pearson International,Dallas Fort Worth International,220,0,American Airlines,American Airlines,False,0.999,2025-04-11,17:20:00,2025-04-11,20:00:00
