itinerary_id,cabin_class,price_formatted,flight_number,origin_airport,destination_airport,departure_time,arrival_time,stop_count,marketing_airline,operating_airline,is_self_transfer,score,duration_in_hours
18467-2511201330--32385-1-10968-2511201833,premium_economy,C$608,2710,YYZ,ATL,2025-11-20T13:30:00,2025-11-20T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.855958,2.25
18467-2511201330--32385-1-10968-2511201833,premium_economy,C$608,436,ATL,DFW,2025-11-20T17:15:00,2025-11-20T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.855958,2.3
18467-2511201130--32385-1-10968-2511201647,premium_economy,C$608,2835,YYZ,ATL,2025-11-20T11:30:00,2025-11-20T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.616584,2.23
18467-2511201130--32385-1-10968-2511201647,premium_economy,C$608,374,ATL,DFW,2025-11-20T15:30:00,2025-11-20T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.616584,2.28
18467-2511201800--32385-1-10910-2511202338,premium_economy,C$608,2714,YYZ,ATL,2025-11-20T18:00:00,2025-11-20T20:21:00,1,Delta Air Lines,Delta Air Lines,False,0.52878,2.35
18467-2511201400--32695-0-10968-2511201642,business,C$598,1031,YYZ,DFW,2025-11-20T14:00:00,2025-11-20T16:42:00,0,Air Canada,Air Canada,False,0.999,3.7
18467-2511201940--32695-0-10968-2511202222,business,C$598,1033,YYZ,DFW,2025-11-20T19:40:00,2025-11-20T22:22:00,0,Air Canada,Air Canada,False,0.513893,3.7
18467-2511201820--32573-0-10968-2511202105,business,C$560,1111,YYZ,DFW,2025-11-20T18:20:00,2025-11-20T21:05:00,0,American Airlines,American Airlines,False,0.843794,3.75
18467-2511201415--32573-0-10968-2511201705,business,C$672,3993,YYZ,DFW,2025-11-20T14:15:00,2025-11-20T17:05:00,0,American Airlines,Envoy Air,False,0.469909,3.83
18467-2511200754--32573-0-10968-2511201054,business,C$560,1169,YYZ,DFW,2025-11-20T07:54:00,2025-11-20T10:54:00,0,American Airlines,American Airlines,False,0.695412,4.0
18467-2511200900--32695-1-10968-2511201311,business,"C$1,587",5143,YYZ,ORD,2025-11-20T09:00:00,2025-11-20T09:55:00,1,Air Canada,United Airlines,False,0.301598,1.92
18467-2511200900--32695-1-10968-2511201311,business,"C$1,587",3658,ORD,DFW,2025-11-20T10:45:00,2025-11-20T13:11:00,1,Air Canada,United Airlines,False,0.301598,2.43
18467-2511201400--32695-1-10968-2511201826,business,"C$1,109",507,YYZ,ORD,2025-11-20T14:00:00,2025-11-20T14:51:00,1,Air Canada,Air Canada,False,0.319941,1.85
18467-2511201400--32695-1-10968-2511201826,business,"C$1,109",4235,ORD,DFW,2025-11-20T15:52:00,2025-11-20T18:26:00,1,Air Canada,United Airlines,False,0.319941,2.57
18467-2511201100--32695-1-10968-2511201554,business,"C$1,109",4408,YYZ,ORD,2025-11-20T11:00:00,2025-11-20T11:59:00,1,Air Canada,Republic Airline United Express,False,0.307976,1.98
18467-2511201100--32695-1-10968-2511201554,business,"C$1,109",4854,ORD,DFW,2025-11-20T13:20:00,2025-11-20T15:54:00,1,Air Canada,United Airlines,False,0.307976,2.57
18467-2511201000--32695-1-10968-2511201554,business,"C$1,109",8903,YYZ,ORD,2025-11-20T10:00:00,2025-11-20T10:58:00,1,Air Canada,Jazz Aviation,False,0.275513,1.97
18467-2511201000--32695-1-10968-2511201554,business,"C$1,109",4854,ORD,DFW,2025-11-20T13:20:00,2025-11-20T15:54:00,1,Air Canada,United Airlines,False,0.275513,2.57
18390-2511201525--32695-1-10968-2511202224,business,C$968,7968,YTZ,YUL,2025-11-20T15:25:00,2025-11-20T16:40:00,1,Air Canada,Jazz Aviation,False,0.263841,1.25
18390-2511201525--32695-1-10968-2511202224,business,C$968,8813,YUL,DFW,2025-11-20T18:50:00,2025-11-20T22:24:00,1,Air Canada,Jazz Aviation,False,0.263841,4.57
18467-2511201400--31722-0-10968-2511201642,first,C$599,8078,YYZ,DFW,2025-11-20T14:00:00,2025-11-20T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2511201940--31722-0-10968-2511202222,first,C$599,8130,YYZ,DFW,2025-11-20T19:40:00,2025-11-20T22:22:00,0,United Airlines,Air Canada,False,0.763838,3.7
18467-2511200615--32573-1-10968-2511201046,first,C$582,3524,YYZ,ORD,2025-11-20T06:15:00,2025-11-20T07:30:00,1,American Airlines,Envoy Air,False,0.365363,2.25
18467-2511200615--32573-1-10968-2511201046,first,C$582,2421,ORD,DFW,2025-11-20T08:05:00,2025-11-20T10:46:00,1,American Airlines,American Airlines,False,0.365363,2.68
18467-2511201820--32573-1-10968-2511202324,first,C$582,3610,YYZ,ORD,2025-11-20T18:20:00,2025-11-20T19:20:00,1,American Airlines,Envoy Air,False,0.300938,2.0
18467-2511201820--32573-1-10968-2511202324,first,C$582,3297,ORD,DFW,2025-11-20T20:35:00,2025-11-20T23:24:00,1,American Airlines,American Airlines,False,0.300938,2.82
18467-2511211400--31722-0-10968-2511211642,economy,C$431,8078,YYZ,DFW,2025-11-21T14:00:00,2025-11-21T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2511211940--31722-0-10968-2511212222,economy,C$431,8130,YYZ,DFW,2025-11-21T19:40:00,2025-11-21T22:22:00,0,United Airlines,Air Canada,False,0.688896,3.7
18467-2511211820--32573-0-10968-2511212105,economy,C$453,1111,YYZ,DFW,2025-11-21T18:20:00,2025-11-21T21:05:00,0,American Airlines,American Airlines,False,0.52453,3.75
18467-2511211415--32573-0-10968-2511211705,economy,C$453,3993,YYZ,DFW,2025-11-21T14:15:00,2025-11-21T17:05:00,0,American Airlines,Envoy Air,False,0.829057,3.83
18467-2511210754--32573-0-10968-2511211054,economy,C$453,1169,YYZ,DFW,2025-11-21T07:54:00,2025-11-21T10:54:00,0,American Airlines,American Airlines,False,0.556058,4.0
18467-2511211330--32385-1-10910-2511211749,economy,C$440,2710,YYZ,ATL,2025-11-21T13:30:00,2025-11-21T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.463497,2.25
18467-2511211100--31722-1-10968-2511211554,economy,C$453,3499,YYZ,ORD,2025-11-21T11:00:00,2025-11-21T11:59:00,1,United Airlines,Republic Airline United Express,False,0.438361,1.98
18467-2511211100--31722-1-10968-2511211554,economy,C$453,2290,ORD,DFW,2025-11-21T13:20:00,2025-11-21T15:54:00,1,United Airlines,United Airlines,False,0.438361,2.57
18467-2511211330--32385-1-10910-2511211749,premium_economy,C$608,2710,YYZ,ATL,2025-11-21T13:30:00,2025-11-21T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.25
18467-2511210745--32385-1-10968-2511211215,premium_economy,C$645,2988,YYZ,ATL,2025-11-21T07:45:00,2025-11-21T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.52995,2.25
18467-2511210745--32385-1-10968-2511211215,premium_economy,C$645,414,ATL,DFW,2025-11-21T11:00:00,2025-11-21T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.52995,2.25
18467-2511210615--32385-1-10910-2511211115,premium_economy,C$608,2662,YYZ,ATL,2025-11-21T06:15:00,2025-11-21T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.512968,2.33
18467-2511211330--32385-1-10968-2511211833,premium_economy,C$608,2710,YYZ,ATL,2025-11-21T13:30:00,2025-11-21T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.692154,2.25
18467-2511211330--32385-1-10968-2511211833,premium_economy,C$608,436,ATL,DFW,2025-11-21T17:15:00,2025-11-21T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.692154,2.3
18467-2511211130--32385-1-10968-2511211647,premium_economy,C$738,2835,YYZ,ATL,2025-11-21T11:30:00,2025-11-21T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.461084,2.23
18467-2511211130--32385-1-10968-2511211647,premium_economy,C$738,374,ATL,DFW,2025-11-21T15:30:00,2025-11-21T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.461084,2.28
18467-2511210615--32385-1-10968-2511211215,premium_economy,C$608,2662,YYZ,ATL,2025-11-21T06:15:00,2025-11-21T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.461493,2.33
18467-2511210615--32385-1-10968-2511211215,premium_economy,C$608,414,ATL,DFW,2025-11-21T11:00:00,2025-11-21T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.461493,2.25
18467-2511211400--32695-0-10968-2511211642,business,C$598,1031,YYZ,DFW,2025-11-21T14:00:00,2025-11-21T16:42:00,0,Air Canada,Air Canada,False,0.999,3.7
18467-2511211940--32695-0-10968-2511212222,business,C$598,1033,YYZ,DFW,2025-11-21T19:40:00,2025-11-21T22:22:00,0,Air Canada,Air Canada,False,0.490296,3.7
18467-2511211820--32573-0-10968-2511212105,business,C$583,1111,YYZ,DFW,2025-11-21T18:20:00,2025-11-21T21:05:00,0,American Airlines,American Airlines,False,0.798872,3.75
18467-2511211415--32573-0-10968-2511211705,business,"C$1,191",3993,YYZ,DFW,2025-11-21T14:15:00,2025-11-21T17:05:00,0,American Airlines,Envoy Air,False,0.424834,3.83
18467-2511210754--32573-0-10968-2511211054,business,C$583,1169,YYZ,DFW,2025-11-21T07:54:00,2025-11-21T10:54:00,0,American Airlines,American Airlines,False,0.651868,4.0
18467-2511210900--32695-1-10968-2511211311,business,"C$1,587",5143,YYZ,ORD,2025-11-21T09:00:00,2025-11-21T09:55:00,1,Air Canada,United Airlines,False,0.312072,1.92
18467-2511210900--32695-1-10968-2511211311,business,"C$1,587",3658,ORD,DFW,2025-11-21T10:45:00,2025-11-21T13:11:00,1,Air Canada,United Airlines,False,0.312072,2.43
18467-2511210700--32695-1-10968-2511211132,business,"C$1,587",5141,YYZ,ORD,2025-11-21T07:00:00,2025-11-21T07:55:00,1,Air Canada,United Airlines,False,0.257131,1.92
18467-2511210700--32695-1-10968-2511211132,business,"C$1,587",5186,ORD,DFW,2025-11-21T09:00:00,2025-11-21T11:32:00,1,Air Canada,United Airlines,False,0.257131,2.53
18467-2511211100--32695-1-10968-2511211554,business,"C$1,587",4408,YYZ,ORD,2025-11-21T11:00:00,2025-11-21T11:59:00,1,Air Canada,Republic Airline United Express,False,0.263464,1.98
18467-2511211100--32695-1-10968-2511211554,business,"C$1,587",4854,ORD,DFW,2025-11-21T13:20:00,2025-11-21T15:54:00,1,Air Canada,United Airlines,False,0.263464,2.57
18467-2511211000--32695-1-10968-2511211554,business,"C$1,109",8903,YYZ,ORD,2025-11-21T10:00:00,2025-11-21T10:58:00,1,Air Canada,Jazz Aviation,False,0.285138,1.97
18467-2511211000--32695-1-10968-2511211554,business,"C$1,109",4854,ORD,DFW,2025-11-21T13:20:00,2025-11-21T15:54:00,1,Air Canada,United Airlines,False,0.285138,2.57
18390-2511211525--32695-1-10968-2511212224,business,C$968,7968,YTZ,YUL,2025-11-21T15:25:00,2025-11-21T16:40:00,1,Air Canada,Jazz Aviation,False,0.274622,1.25
18390-2511211525--32695-1-10968-2511212224,business,C$968,8813,YUL,DFW,2025-11-21T18:50:00,2025-11-21T22:24:00,1,Air Canada,Jazz Aviation,False,0.274622,4.57
18467-2511211400--31722-0-10968-2511211642,first,C$599,8078,YYZ,DFW,2025-11-21T14:00:00,2025-11-21T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2511211940--31722-0-10968-2511212222,first,C$599,8130,YYZ,DFW,2025-11-21T19:40:00,2025-11-21T22:22:00,0,United Airlines,Air Canada,False,0.763434,3.7
18467-2511211330--32385-1-10910-2511211749,first,C$797,2710,YYZ,ATL,2025-11-21T13:30:00,2025-11-21T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.336981,2.25
18467-2511210615--32573-1-10968-2511211046,first,C$604,3524,YYZ,ORD,2025-11-21T06:15:00,2025-11-21T07:30:00,1,American Airlines,Envoy Air,False,0.497853,2.25
18467-2511210615--32573-1-10968-2511211046,first,C$604,2421,ORD,DFW,2025-11-21T08:05:00,2025-11-21T10:46:00,1,American Airlines,American Airlines,False,0.497853,2.68
18467-2511211645--32573-1-10968-2511212324,first,C$604,3608,YYZ,ORD,2025-11-21T16:45:00,2025-11-21T17:45:00,1,American Airlines,Envoy Air,False,0.318045,2.0
18467-2511211645--32573-1-10968-2511212324,first,C$604,3297,ORD,DFW,2025-11-21T20:35:00,2025-11-21T23:24:00,1,American Airlines,American Airlines,False,0.318045,2.82
18467-2511221820--32573-0-10968-2511222105,economy,C$453,1111,YYZ,DFW,2025-11-22T18:20:00,2025-11-22T21:05:00,0,American Airlines,American Airlines,False,0.622539,3.75
18467-2511221415--32573-0-10968-2511221705,economy,C$453,3993,YYZ,DFW,2025-11-22T14:15:00,2025-11-22T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2511220754--32573-0-10968-2511221054,economy,C$453,1169,YYZ,DFW,2025-11-22T07:54:00,2025-11-22T10:54:00,0,American Airlines,American Airlines,False,0.76327,4.0
18467-2511221130--32385-1-10968-2511221647,economy,C$440,2835,YYZ,ATL,2025-11-22T11:30:00,2025-11-22T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.426606,2.23
18467-2511221130--32385-1-10968-2511221647,economy,C$440,374,ATL,DFW,2025-11-22T15:30:00,2025-11-22T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.426606,2.28
18467-2511220615--32385-1-10968-2511221215,economy,C$440,2662,YYZ,ATL,2025-11-22T06:15:00,2025-11-22T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.413873,2.33
18467-2511220615--32385-1-10968-2511221215,economy,C$440,414,ATL,DFW,2025-11-22T11:00:00,2025-11-22T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.413873,2.25
18467-2511220945--32385-2-10968-2511221647,economy,C$440,374,ATL,DFW,2025-11-22T15:30:00,2025-11-22T16:47:00,2,Delta Air Lines,Delta Air Lines,False,0.424081,2.28
18467-2511221330--32385-1-10910-2511221749,premium_economy,C$608,2710,YYZ,ATL,2025-11-22T13:30:00,2025-11-22T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.25
18467-2511220745--32385-1-10968-2511221215,premium_economy,C$608,2988,YYZ,ATL,2025-11-22T07:45:00,2025-11-22T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.725485,2.25
18467-2511220745--32385-1-10968-2511221215,premium_economy,C$608,414,ATL,DFW,2025-11-22T11:00:00,2025-11-22T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.725485,2.25
18467-2511220615--32385-1-10910-2511221115,premium_economy,C$608,2662,YYZ,ATL,2025-11-22T06:15:00,2025-11-22T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.534704,2.33
18467-2511221330--32385-1-10968-2511221833,premium_economy,C$608,2710,YYZ,ATL,2025-11-22T13:30:00,2025-11-22T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.615039,2.25
18467-2511221330--32385-1-10968-2511221833,premium_economy,C$608,436,ATL,DFW,2025-11-22T17:15:00,2025-11-22T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.615039,2.3
18467-2511221130--32385-1-10968-2511221647,premium_economy,C$608,2835,YYZ,ATL,2025-11-22T11:30:00,2025-11-22T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.607255,2.23
18467-2511221130--32385-1-10968-2511221647,premium_economy,C$608,374,ATL,DFW,2025-11-22T15:30:00,2025-11-22T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.607255,2.28
18467-2511221130--32385-1-10910-2511221749,premium_economy,C$608,2835,YYZ,ATL,2025-11-22T11:30:00,2025-11-22T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.505915,2.23
18467-2511221400--32695-0-10968-2511221642,business,C$598,1031,YYZ,DFW,2025-11-22T14:00:00,2025-11-22T16:42:00,0,Air Canada,Air Canada,False,0.819351,3.7
18467-2511221940--32695-0-10968-2511222222,business,C$598,1033,YYZ,DFW,2025-11-22T19:40:00,2025-11-22T22:22:00,0,Air Canada,Air Canada,False,0.480777,3.7
18467-2511221820--32573-0-10968-2511222105,business,C$583,1111,YYZ,DFW,2025-11-22T18:20:00,2025-11-22T21:05:00,0,American Airlines,American Airlines,False,0.484973,3.75
18467-2511221415--32573-0-10968-2511221705,business,C$583,3993,YYZ,DFW,2025-11-22T14:15:00,2025-11-22T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2511220754--32573-0-10968-2511221054,business,C$583,1169,YYZ,DFW,2025-11-22T07:54:00,2025-11-22T10:54:00,0,American Airlines,American Airlines,False,0.632656,4.0
18467-2511220900--32695-1-10968-2511221311,business,"C$1,587",5143,YYZ,ORD,2025-11-22T09:00:00,2025-11-22T09:55:00,1,Air Canada,United Airlines,False,0.324398,1.92
18467-2511220900--32695-1-10968-2511221311,business,"C$1,587",3658,ORD,DFW,2025-11-22T10:45:00,2025-11-22T13:11:00,1,Air Canada,United Airlines,False,0.324398,2.43
18467-2511221400--32695-1-10968-2511221826,business,"C$1,109",507,YYZ,ORD,2025-11-22T14:00:00,2025-11-22T14:51:00,1,Air Canada,Air Canada,False,0.337392,1.85
18467-2511221400--32695-1-10968-2511221826,business,"C$1,109",4235,ORD,DFW,2025-11-22T15:52:00,2025-11-22T18:26:00,1,Air Canada,United Airlines,False,0.337392,2.57
18467-2511220700--32695-1-10968-2511221132,business,"C$1,109",5141,YYZ,ORD,2025-11-22T07:00:00,2025-11-22T07:55:00,1,Air Canada,United Airlines,False,0.33451,1.92
18467-2511220700--32695-1-10968-2511221132,business,"C$1,109",5186,ORD,DFW,2025-11-22T09:00:00,2025-11-22T11:32:00,1,Air Canada,United Airlines,False,0.33451,2.53
18467-2511221100--32695-1-10968-2511221554,business,"C$1,109",4408,YYZ,ORD,2025-11-22T11:00:00,2025-11-22T11:59:00,1,Air Canada,Republic Airline United Express,False,0.326605,1.98
18467-2511221100--32695-1-10968-2511221554,business,"C$1,109",4854,ORD,DFW,2025-11-22T13:20:00,2025-11-22T15:54:00,1,Air Canada,United Airlines,False,0.326605,2.57
18467-2511221000--32695-1-10968-2511221554,business,C$867,8903,YYZ,ORD,2025-11-22T10:00:00,2025-11-22T10:58:00,1,Air Canada,Jazz Aviation,False,0.350326,1.97
18467-2511221000--32695-1-10968-2511221554,business,C$867,4854,ORD,DFW,2025-11-22T13:20:00,2025-11-22T15:54:00,1,Air Canada,United Airlines,False,0.350326,2.57
18467-2511221400--31722-0-10968-2511221642,first,C$599,8078,YYZ,DFW,2025-11-22T14:00:00,2025-11-22T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2511221940--31722-0-10968-2511222222,first,C$599,8130,YYZ,DFW,2025-11-22T19:40:00,2025-11-22T22:22:00,0,United Airlines,Air Canada,False,0.745135,3.7
18467-2511220900--31722-1-10968-2511221311,first,"C$1,208",1538,YYZ,ORD,2025-11-22T09:00:00,2025-11-22T09:55:00,1,United Airlines,United Airlines,False,0.343254,1.92
18467-2511220900--31722-1-10968-2511221311,first,"C$1,208",1491,ORD,DFW,2025-11-22T10:45:00,2025-11-22T13:11:00,1,United Airlines,United Airlines,False,0.343254,2.43
18467-2511221330--32385-1-10910-2511221749,first,C$797,2710,YYZ,ATL,2025-11-22T13:30:00,2025-11-22T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.332352,2.25
18467-2511220745--32385-1-10968-2511221215,first,C$797,2988,YYZ,ATL,2025-11-22T07:45:00,2025-11-22T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.326254,2.25
18467-2511220745--32385-1-10968-2511221215,first,C$797,414,ATL,DFW,2025-11-22T11:00:00,2025-11-22T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.326254,2.25
18467-2511220615--32573-1-10968-2511221046,first,C$982,3524,YYZ,ORD,2025-11-22T06:15:00,2025-11-22T07:30:00,1,American Airlines,Envoy Air,False,0.319756,2.25
18467-2511220615--32573-1-10968-2511221046,first,C$982,2421,ORD,DFW,2025-11-22T08:05:00,2025-11-22T10:46:00,1,American Airlines,American Airlines,False,0.319756,2.68
18467-2511220700--31722-1-10968-2511221132,first,C$974,490,YYZ,ORD,2025-11-22T07:00:00,2025-11-22T07:55:00,1,United Airlines,United Airlines,False,0.321052,1.92
18467-2511220700--31722-1-10968-2511221132,first,C$974,1297,ORD,DFW,2025-11-22T09:00:00,2025-11-22T11:32:00,1,United Airlines,United Airlines,False,0.321052,2.53
18467-2511220615--32385-1-10910-2511221115,first,C$797,2662,YYZ,ATL,2025-11-22T06:15:00,2025-11-22T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.319148,2.33
18467-2511231820--32573-0-10968-2511232105,economy,C$431,1111,YYZ,DFW,2025-11-23T18:20:00,2025-11-23T21:05:00,0,American Airlines,American Airlines,False,0.853391,3.75
18467-2511231415--32573-0-10968-2511231705,economy,C$458,3993,YYZ,DFW,2025-11-23T14:15:00,2025-11-23T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2511230754--32573-0-10968-2511231054,economy,C$431,1169,YYZ,DFW,2025-11-23T07:54:00,2025-11-23T10:54:00,0,American Airlines,American Airlines,False,0.71123,4.0
18467-2511231330--32385-1-10910-2511231749,economy,C$440,2710,YYZ,ATL,2025-11-23T13:30:00,2025-11-23T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.464346,2.25
18467-2511231330--32385-1-10968-2511231833,economy,C$440,2710,YYZ,ATL,2025-11-23T13:30:00,2025-11-23T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.439249,2.25
18467-2511231330--32385-1-10968-2511231833,economy,C$440,436,ATL,DFW,2025-11-23T17:15:00,2025-11-23T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.439249,2.3
18467-2511231130--32385-1-10968-2511231647,economy,C$440,2835,YYZ,ATL,2025-11-23T11:30:00,2025-11-23T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.45692,2.23
18467-2511231130--32385-1-10968-2511231647,economy,C$440,374,ATL,DFW,2025-11-23T15:30:00,2025-11-23T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.45692,2.28
18467-2511231330--32385-1-10910-2511231749,premium_economy,C$608,2710,YYZ,ATL,2025-11-23T13:30:00,2025-11-23T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.25
18467-2511230745--32385-1-10968-2511231215,premium_economy,C$608,2988,YYZ,ATL,2025-11-23T07:45:00,2025-11-23T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.595781,2.25
18467-2511230745--32385-1-10968-2511231215,premium_economy,C$608,414,ATL,DFW,2025-11-23T11:00:00,2025-11-23T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.595781,2.25
18467-2511230615--32385-1-10910-2511231115,premium_economy,C$608,2662,YYZ,ATL,2025-11-23T06:15:00,2025-11-23T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.534353,2.33
18467-2511231330--32385-1-10968-2511231833,premium_economy,C$608,2710,YYZ,ATL,2025-11-23T13:30:00,2025-11-23T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.715494,2.25
18467-2511231330--32385-1-10968-2511231833,premium_economy,C$608,436,ATL,DFW,2025-11-23T17:15:00,2025-11-23T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.715494,2.3
18467-2511231130--32385-1-10968-2511231647,premium_economy,C$608,2835,YYZ,ATL,2025-11-23T11:30:00,2025-11-23T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.580601,2.23
